group,event_label,event_code,epoch_index,event_sample,event_time_s,channel,is_bad,band,power,db
Minor,34012,2,1,432160,211.016,CP4,no,theta,3.279491e-13,-124.839
Minor,34012,2,1,432160,211.016,CP4,no,alpha,6.030912e-12,-112.196
Minor,34012,2,1,432160,211.016,CP4,no,beta,2.033260e-13,-126.913
Minor,34012,2,1,432160,211.016,CP4,no,gamma,1.020189e-13,-129.904
Minor,34012,2,1,432160,211.016,FZ,no,theta,2.950737e-12,-115.300
Minor,34012,2,1,432160,211.016,FZ,no,alpha,5.309324e-12,-112.749
Minor,34012,2,1,432160,211.016,FZ,no,beta,4.317020e-13,-123.646
Minor,34012,2,1,432160,211.016,FZ,no,gamma,9.006324e-14,-130.444
Minor,34012,2,1,432160,211.016,FP2,no,theta,1.556598e-12,-118.078
Minor,34012,2,1,432160,211.016,FP2,no,alpha,5.526016e-12,-112.576
Minor,34012,2,1,432160,211.016,FP2,no,beta,3.939525e-13,-124.043
Minor,34012,2,1,432160,211.016,FP2,no,gamma,1.131153e-13,-129.456
Minor,34012,2,1,432160,211.016,F4,no,theta,1.840807e-12,-117.349
Minor,34012,2,1,432160,211.016,F4,no,alpha,3.588120e-12,-114.451
Minor,34012,2,1,432160,211.016,F4,no,beta,3.328715e-13,-124.774
Minor,34012,2,1,432160,211.016,F4,no,gamma,1.425255e-13,-128.454
Minor,34012,2,1,432160,211.016,C4,no,theta,4.694537e-13,-123.282
Minor,34012,2,1,432160,211.016,C4,no,alpha,2.051897e-12,-116.878
Minor,34012,2,1,432160,211.016,C4,no,beta,2.086871e-13,-126.800
Minor,34012,2,1,432160,211.016,C4,no,gamma,1.799577e-13,-127.443
Minor,34012,2,1,432160,211.016,P4,no,theta,6.262420e-13,-122.031
Minor,34012,2,1,432160,211.016,P4,no,alpha,1.737789e-11,-107.600
Minor,34012,2,1,432160,211.016,P4,no,beta,3.053716e-13,-125.149
Minor,34012,2,1,432160,211.016,P4,no,gamma,6.702376e-14,-131.723
Minor,34012,2,1,432160,211.016,TP8,no,theta,9.697468e-13,-120.132
Minor,34012,2,1,432160,211.016,TP8,no,alpha,2.202632e-12,-116.570
Minor,34012,2,1,432160,211.016,TP8,no,beta,8.375438e-13,-120.769
Minor,34012,2,1,432160,211.016,TP8,no,gamma,4.468632e-13,-123.496
Minor,34012,2,1,432160,211.016,P8,no,theta,1.196712e-12,-119.219
Minor,34012,2,1,432160,211.016,P8,no,alpha,6.263144e-12,-112.032
Minor,34012,2,1,432160,211.016,P8,no,beta,7.504035e-13,-121.246
Minor,34012,2,1,432160,211.016,P8,no,gamma,3.843356e-13,-124.150
Minor,34012,2,1,432160,211.016,T8,no,theta,8.936294e-13,-120.487
Minor,34012,2,1,432160,211.016,T8,no,alpha,1.473343e-12,-118.316
Minor,34012,2,1,432160,211.016,T8,no,beta,4.934680e-13,-123.065
Minor,34012,2,1,432160,211.016,T8,no,gamma,2.760738e-13,-125.586
Minor,34012,2,1,432160,211.016,F8,no,theta,1.326025e-12,-118.774
Minor,34012,2,1,432160,211.016,F8,no,alpha,3.444271e-12,-114.629
Minor,34012,2,1,432160,211.016,F8,no,beta,3.099667e-13,-125.084
Minor,34012,2,1,432160,211.016,F8,no,gamma,2.060367e-13,-126.856
Minor,34012,2,1,432160,211.016,FP1,no,theta,1.481813e-12,-118.291
Minor,34012,2,1,432160,211.016,FP1,no,alpha,5.900968e-12,-112.291
Minor,34012,2,1,432160,211.016,FP1,no,beta,4.146578e-13,-123.821
Minor,34012,2,1,432160,211.016,FP1,no,gamma,1.393960e-13,-128.551
Minor,34012,2,1,432160,211.016,C3,no,theta,3.897056e-13,-124.090
Minor,34012,2,1,432160,211.016,C3,no,alpha,1.888917e-12,-117.237
Minor,34012,2,1,432160,211.016,C3,no,beta,1.883528e-13,-127.245
Minor,34012,2,1,432160,211.016,C3,no,gamma,1.286530e-13,-128.898
Minor,34012,2,1,432160,211.016,T7,no,theta,9.368721e-13,-120.282
Minor,34012,2,1,432160,211.016,T7,no,alpha,1.998363e-12,-116.993
Minor,34012,2,1,432160,211.016,T7,no,beta,5.705153e-13,-122.436
Minor,34012,2,1,432160,211.016,T7,no,gamma,4.353659e-13,-123.609
Minor,34012,2,1,432160,211.016,P3,no,theta,1.125985e-12,-119.484
Minor,34012,2,1,432160,211.016,P3,no,alpha,1.419725e-11,-108.478
Minor,34012,2,1,432160,211.016,P3,no,beta,4.551034e-13,-123.417
Minor,34012,2,1,432160,211.016,P3,no,gamma,2.052549e-13,-126.872
Minor,34012,2,1,432160,211.016,P7,no,theta,1.934534e-12,-117.134
Minor,34012,2,1,432160,211.016,P7,no,alpha,4.844613e-12,-113.147
Minor,34012,2,1,432160,211.016,P7,no,beta,3.815962e-13,-124.181
Minor,34012,2,1,432160,211.016,P7,no,gamma,1.207586e-13,-129.173
Minor,34012,2,1,432160,211.016,CP3,no,theta,4.554238e-13,-123.414
Minor,34012,2,1,432160,211.016,CP3,no,alpha,4.717390e-12,-113.263
Minor,34012,2,1,432160,211.016,CP3,no,beta,2.012992e-13,-126.957
Minor,34012,2,1,432160,211.016,CP3,no,gamma,8.786153e-14,-130.551
Minor,34012,2,1,432160,211.016,TP7,no,theta,1.247334e-12,-119.039
Minor,34012,2,1,432160,211.016,TP7,no,alpha,2.354836e-12,-116.280
Minor,34012,2,1,432160,211.016,TP7,no,beta,2.562370e-13,-125.910
Minor,34012,2,1,432160,211.016,TP7,no,gamma,1.130445e-13,-129.459
Minor,34012,2,1,432160,211.016,F3,no,theta,1.575653e-12,-118.025
Minor,34012,2,1,432160,211.016,F3,no,alpha,3.993776e-12,-113.986
Minor,34012,2,1,432160,211.016,F3,no,beta,4.655243e-13,-123.319
Minor,34012,2,1,432160,211.016,F3,no,gamma,1.961631e-13,-127.069
Minor,34012,2,1,432160,211.016,F7,no,theta,1.157759e-12,-119.363
Minor,34012,2,1,432160,211.016,F7,no,alpha,4.087123e-12,-113.886
Minor,34012,2,1,432160,211.016,F7,no,beta,2.706164e-13,-125.673
Minor,34012,2,1,432160,211.016,F7,no,gamma,1.808820e-13,-127.421
Minor,34012,2,1,432160,211.016,O2,no,theta,2.051944e-12,-116.878
Minor,34012,2,1,432160,211.016,O2,no,alpha,7.945980e-12,-110.998
Minor,34012,2,1,432160,211.016,O2,no,beta,6.148338e-13,-122.111
Minor,34012,2,1,432160,211.016,O2,no,gamma,3.192936e-13,-124.955
Minor,34012,2,1,432160,211.016,O1,no,theta,2.315610e-12,-116.353
Minor,34012,2,1,432160,211.016,O1,no,alpha,6.706393e-12,-111.735
Minor,34012,2,1,432160,211.016,O1,no,beta,1.866324e-12,-117.290
Minor,34012,2,1,432160,211.016,O1,no,gamma,1.805988e-12,-117.432
Minor,34012,2,1,432160,211.016,FC4,no,theta,2.089488e-12,-116.799
Minor,34012,2,1,432160,211.016,FC4,no,alpha,2.092617e-12,-116.793
Minor,34012,2,1,432160,211.016,FC4,no,beta,4.406415e-13,-123.557
Minor,34012,2,1,432160,211.016,FC4,no,gamma,4.213515e-13,-123.751
Minor,34012,2,1,432160,211.016,FT8,no,theta,8.783566e-13,-120.562
Minor,34012,2,1,432160,211.016,FT8,no,alpha,2.073847e-12,-116.832
Minor,34012,2,1,432160,211.016,FT8,no,beta,3.623005e-13,-124.407
Minor,34012,2,1,432160,211.016,FT8,no,gamma,3.195843e-13,-124.951
Minor,34012,2,1,432160,211.016,FC3,no,theta,7.671118e-13,-121.150
Minor,34012,2,1,432160,211.016,FC3,no,alpha,2.263231e-12,-116.452
Minor,34012,2,1,432160,211.016,FC3,no,beta,4.927413e-13,-123.072
Minor,34012,2,1,432160,211.016,FC3,no,gamma,5.182640e-13,-122.853
Minor,34012,2,1,432160,211.016,FT7,no,theta,9.626931e-13,-120.164
Minor,34012,2,1,432160,211.016,FT7,no,alpha,2.593085e-12,-115.861
Minor,34012,2,1,432160,211.016,FT7,no,beta,5.681290e-13,-122.454
Minor,34012,2,1,432160,211.016,FT7,no,gamma,6.230450e-13,-122.053
Minor,34012,2,1,432160,211.016,FPZ,no,theta,1.621035e-12,-117.901
Minor,34012,2,1,432160,211.016,FPZ,no,alpha,5.955873e-12,-112.250
Minor,34012,2,1,432160,211.016,FPZ,no,beta,4.559674e-13,-123.409
Minor,34012,2,1,432160,211.016,FPZ,no,gamma,1.372287e-13,-128.619
Minor,34012,2,1,432160,211.016,OZ,no,theta,2.257471e-12,-116.463
Minor,34012,2,1,432160,211.016,OZ,no,alpha,5.558021e-12,-112.551
Minor,34012,2,1,432160,211.016,OZ,no,beta,7.180343e-13,-121.437
Minor,34012,2,1,432160,211.016,OZ,no,gamma,4.250827e-13,-123.713
Minor,34022,5,2,514528,251.234,CZ,no,theta,1.080234e-12,-119.664
Minor,34022,5,2,514528,251.234,CZ,no,alpha,3.752577e-12,-114.256
Minor,34022,5,2,514528,251.234,CZ,no,beta,2.321675e-13,-126.338
Minor,34022,5,2,514528,251.234,CZ,no,gamma,4.931945e-14,-133.050
Minor,34022,5,2,514528,251.234,PZ,no,theta,1.120533e-12,-119.505
Minor,34022,5,2,514528,251.234,PZ,no,alpha,2.744832e-11,-105.615
Minor,34022,5,2,514528,251.234,PZ,no,beta,5.056295e-13,-122.960
Minor,34022,5,2,514528,251.234,PZ,no,gamma,7.810654e-14,-131.061
Minor,34022,5,2,514528,251.234,CP4,no,theta,4.651163e-13,-123.322
Minor,34022,5,2,514528,251.234,CP4,no,alpha,7.820240e-12,-111.068
Minor,34022,5,2,514528,251.234,CP4,no,beta,2.548243e-13,-125.934
Minor,34022,5,2,514528,251.234,CP4,no,gamma,8.981482e-14,-130.456
Minor,34022,5,2,514528,251.234,FZ,no,theta,3.575171e-12,-114.467
Minor,34022,5,2,514528,251.234,FZ,no,alpha,5.736825e-12,-112.413
Minor,34022,5,2,514528,251.234,FZ,no,beta,4.549076e-13,-123.419
Minor,34022,5,2,514528,251.234,FZ,no,gamma,7.879462e-14,-131.023
Minor,34022,5,2,514528,251.234,FP2,no,theta,1.836744e-12,-117.359
Minor,34022,5,2,514528,251.234,FP2,no,alpha,8.510297e-12,-110.700
Minor,34022,5,2,514528,251.234,FP2,no,beta,3.565112e-13,-124.477
Minor,34022,5,2,514528,251.234,FP2,no,gamma,8.911929e-14,-130.489
Minor,34022,5,2,514528,251.234,F4,no,theta,2.167170e-12,-116.641
Minor,34022,5,2,514528,251.234,F4,no,alpha,4.221227e-12,-113.745
Minor,34022,5,2,514528,251.234,F4,no,beta,4.236065e-13,-123.728
Minor,34022,5,2,514528,251.234,F4,no,gamma,1.344239e-13,-128.708
Minor,34022,5,2,514528,251.234,C4,no,theta,6.488738e-13,-121.877
Minor,34022,5,2,514528,251.234,C4,no,alpha,2.458662e-12,-116.093
Minor,34022,5,2,514528,251.234,C4,no,beta,2.369858e-13,-126.249
Minor,34022,5,2,514528,251.234,C4,no,gamma,1.716232e-13,-127.649
Minor,34022,5,2,514528,251.234,P4,no,theta,8.446341e-13,-120.732
Minor,34022,5,2,514528,251.234,P4,no,alpha,1.867880e-11,-107.286
Minor,34022,5,2,514528,251.234,P4,no,beta,4.170457e-13,-123.796
Minor,34022,5,2,514528,251.234,P4,no,gamma,6.721798e-14,-131.711
Minor,34022,5,2,514528,251.234,TP8,no,theta,1.093980e-12,-119.609
Minor,34022,5,2,514528,251.234,TP8,no,alpha,2.363547e-12,-116.264
Minor,34022,5,2,514528,251.234,TP8,no,beta,5.079759e-13,-122.940
Minor,34022,5,2,514528,251.234,TP8,no,gamma,3.214928e-13,-124.925
Minor,34022,5,2,514528,251.234,P8,no,theta,1.230022e-12,-119.100
Minor,34022,5,2,514528,251.234,P8,no,alpha,3.852286e-12,-114.143
Minor,34022,5,2,514528,251.234,P8,no,beta,5.425414e-13,-122.654
Minor,34022,5,2,514528,251.234,P8,no,gamma,2.622081e-13,-125.810
Minor,34022,5,2,514528,251.234,T8,no,theta,1.121383e-12,-119.502
Minor,34022,5,2,514528,251.234,T8,no,alpha,2.598441e-12,-115.852
Minor,34022,5,2,514528,251.234,T8,no,beta,3.718588e-13,-124.294
Minor,34022,5,2,514528,251.234,T8,no,gamma,2.195994e-13,-126.579
Minor,34022,5,2,514528,251.234,F8,no,theta,1.697811e-12,-117.701
Minor,34022,5,2,514528,251.234,F8,no,alpha,5.666708e-12,-112.467
Minor,34022,5,2,514528,251.234,F8,no,beta,4.460195e-13,-123.504
Minor,34022,5,2,514528,251.234,F8,no,gamma,2.565554e-13,-125.904
Minor,34022,5,2,514528,251.234,FP1,no,theta,1.510860e-12,-118.207
Minor,34022,5,2,514528,251.234,FP1,no,alpha,8.398537e-12,-110.758
Minor,34022,5,2,514528,251.234,FP1,no,beta,3.622464e-13,-124.407
Minor,34022,5,2,514528,251.234,FP1,no,gamma,9.649072e-14,-130.145
Minor,34022,5,2,514528,251.234,C3,no,theta,4.556058e-13,-123.412
Minor,34022,5,2,514528,251.234,C3,no,alpha,2.172510e-12,-116.630
Minor,34022,5,2,514528,251.234,C3,no,beta,2.249139e-13,-126.476
Minor,34022,5,2,514528,251.234,C3,no,gamma,1.467409e-13,-128.328
Minor,34022,5,2,514528,251.234,T7,no,theta,9.300584e-13,-120.314
Minor,34022,5,2,514528,251.234,T7,no,alpha,2.243031e-12,-116.491
Minor,34022,5,2,514528,251.234,T7,no,beta,6.030349e-13,-122.195
Minor,34022,5,2,514528,251.234,T7,no,gamma,3.650508e-13,-124.374
Minor,34022,5,2,514528,251.234,P3,no,theta,1.446985e-12,-118.395
Minor,34022,5,2,514528,251.234,P3,no,alpha,2.065138e-11,-106.850
Minor,34022,5,2,514528,251.234,P3,no,beta,5.271777e-13,-122.779
Minor,34022,5,2,514528,251.234,P3,no,gamma,1.969510e-13,-127.052
Minor,34022,5,2,514528,251.234,P7,no,theta,1.706507e-12,-117.678
Minor,34022,5,2,514528,251.234,P7,no,alpha,3.583892e-12,-114.456
Minor,34022,5,2,514528,251.234,P7,no,beta,4.031041e-13,-123.943
Minor,34022,5,2,514528,251.234,P7,no,gamma,9.891723e-14,-130.038
Minor,34022,5,2,514528,251.234,CP3,no,theta,7.239384e-13,-121.402
Minor,34022,5,2,514528,251.234,CP3,no,alpha,7.613252e-12,-111.184
Minor,34022,5,2,514528,251.234,CP3,no,beta,2.619692e-13,-125.814
Minor,34022,5,2,514528,251.234,CP3,no,gamma,9.341288e-14,-130.286
Minor,34022,5,2,514528,251.234,TP7,no,theta,1.210858e-12,-119.168
Minor,34022,5,2,514528,251.234,TP7,no,alpha,1.890341e-12,-117.234
Minor,34022,5,2,514528,251.234,TP7,no,beta,3.274623e-13,-124.845
Minor,34022,5,2,514528,251.234,TP7,no,gamma,1.122074e-13,-129.491
Minor,34022,5,2,514528,251.234,F3,no,theta,1.240748e-12,-119.062
Minor,34022,5,2,514528,251.234,F3,no,alpha,4.229690e-12,-113.737
Minor,34022,5,2,514528,251.234,F3,no,beta,4.936728e-13,-123.064
Minor,34022,5,2,514528,251.234,F3,no,gamma,2.001041e-13,-126.983
Minor,34022,5,2,514528,251.234,F7,no,theta,1.435757e-12,-118.429
Minor,34022,5,2,514528,251.234,F7,no,alpha,5.878074e-12,-112.307
Minor,34022,5,2,514528,251.234,F7,no,beta,3.250555e-13,-124.877
Minor,34022,5,2,514528,251.234,F7,no,gamma,1.937032e-13,-127.124
Minor,34022,5,2,514528,251.234,O2,no,theta,1.638921e-12,-117.854
Minor,34022,5,2,514528,251.234,O2,no,alpha,5.412623e-12,-112.666
Minor,34022,5,2,514528,251.234,O2,no,beta,6.224087e-13,-122.058
Minor,34022,5,2,514528,251.234,O2,no,gamma,3.422452e-13,-124.654
Minor,34022,5,2,514528,251.234,O1,no,theta,2.203535e-12,-116.568
Minor,34022,5,2,514528,251.234,O1,no,alpha,7.089111e-12,-111.494
Minor,34022,5,2,514528,251.234,O1,no,beta,1.776642e-12,-117.503
Minor,34022,5,2,514528,251.234,O1,no,gamma,1.709759e-12,-117.670
Minor,34022,5,2,514528,251.234,FC4,no,theta,1.643744e-12,-117.841
Minor,34022,5,2,514528,251.234,FC4,no,alpha,1.873917e-12,-117.272
Minor,34022,5,2,514528,251.234,FC4,no,beta,4.789226e-13,-123.195
Minor,34022,5,2,514528,251.234,FC4,no,gamma,4.073252e-13,-123.898
Minor,34022,5,2,514528,251.234,FT8,no,theta,1.299633e-12,-118.861
Minor,34022,5,2,514528,251.234,FT8,no,alpha,3.481806e-12,-114.582
Minor,34022,5,2,514528,251.234,FT8,no,beta,3.669985e-13,-124.351
Minor,34022,5,2,514528,251.234,FT8,no,gamma,2.871457e-13,-125.416
Minor,34022,5,2,514528,251.234,FC3,no,theta,6.179192e-13,-122.089
Minor,34022,5,2,514528,251.234,FC3,no,alpha,1.920384e-12,-117.166
Minor,34022,5,2,514528,251.234,FC3,no,beta,5.987538e-13,-122.226
Minor,34022,5,2,514528,251.234,FC3,no,gamma,5.610493e-13,-122.508
Minor,34022,5,2,514528,251.234,FT7,no,theta,1.126152e-12,-119.483
Minor,34022,5,2,514528,251.234,FT7,no,alpha,3.491006e-12,-114.570
Minor,34022,5,2,514528,251.234,FT7,no,beta,6.511438e-13,-121.862
Minor,34022,5,2,514528,251.234,FT7,no,gamma,6.815235e-13,-121.664
Minor,34022,5,2,514528,251.234,FPZ,no,theta,1.829609e-12,-117.376
Minor,34022,5,2,514528,251.234,FPZ,no,alpha,8.882131e-12,-110.515
Minor,34022,5,2,514528,251.234,FPZ,no,beta,3.882219e-13,-124.107
Minor,34022,5,2,514528,251.234,FPZ,no,gamma,1.165968e-13,-129.325
Minor,34022,5,2,514528,251.234,OZ,no,theta,1.869468e-12,-117.282
Minor,34022,5,2,514528,251.234,OZ,no,alpha,4.436765e-12,-113.529
Minor,34022,5,2,514528,251.234,OZ,no,beta,6.490182e-13,-121.876
Minor,34022,5,2,514528,251.234,OZ,no,gamma,3.875364e-13,-124.114
Minor,34052,14,3,746592,364.547,CZ,no,theta,1.241758e-12,-119.059
Minor,34052,14,3,746592,364.547,CZ,no,alpha,3.176666e-12,-114.980
Minor,34052,14,3,746592,364.547,CZ,no,beta,2.432933e-13,-126.135
Minor,34052,14,3,746592,364.547,CZ,no,gamma,5.605039e-14,-132.497
Minor,34052,14,3,746592,364.547,PZ,no,theta,1.353065e-12,-118.686
Minor,34052,14,3,746592,364.547,PZ,no,alpha,1.952713e-11,-107.094
Minor,34052,14,3,746592,364.547,PZ,no,beta,4.423423e-13,-123.540
Minor,34052,14,3,746592,364.547,PZ,no,gamma,5.074231e-14,-132.927
Minor,34052,14,3,746592,364.547,CP4,no,theta,7.269286e-13,-121.384
Minor,34052,14,3,746592,364.547,CP4,no,alpha,6.793731e-12,-111.679
Minor,34052,14,3,746592,364.547,CP4,no,beta,2.646947e-13,-125.769
Minor,34052,14,3,746592,364.547,CP4,no,gamma,8.734983e-14,-130.576
Minor,34052,14,3,746592,364.547,FZ,no,theta,3.248841e-12,-114.882
Minor,34052,14,3,746592,364.547,FZ,no,alpha,5.000696e-12,-113.010
Minor,34052,14,3,746592,364.547,FZ,no,beta,4.455529e-13,-123.509
Minor,34052,14,3,746592,364.547,FZ,no,gamma,9.459937e-14,-130.231
Minor,34052,14,3,746592,364.547,FP2,no,theta,2.642527e-12,-115.779
Minor,34052,14,3,746592,364.547,FP2,no,alpha,6.469457e-12,-111.891
Minor,34052,14,3,746592,364.547,FP2,no,beta,3.837676e-13,-124.157
Minor,34052,14,3,746592,364.547,FP2,no,gamma,8.886161e-14,-130.502
Minor,34052,14,3,746592,364.547,F4,no,theta,2.615707e-12,-115.824
Minor,34052,14,3,746592,364.547,F4,no,alpha,3.218956e-12,-114.923
Minor,34052,14,3,746592,364.547,F4,no,beta,4.601195e-13,-123.369
Minor,34052,14,3,746592,364.547,F4,no,gamma,1.611618e-13,-127.921
Minor,34052,14,3,746592,364.547,C4,no,theta,8.793501e-13,-120.557
Minor,34052,14,3,746592,364.547,C4,no,alpha,2.354482e-12,-116.281
Minor,34052,14,3,746592,364.547,C4,no,beta,2.815972e-13,-125.500
Minor,34052,14,3,746592,364.547,C4,no,gamma,1.874892e-13,-127.265
Minor,34052,14,3,746592,364.547,P4,no,theta,1.040426e-12,-119.827
Minor,34052,14,3,746592,364.547,P4,no,alpha,1.583017e-11,-108.005
Minor,34052,14,3,746592,364.547,P4,no,beta,3.632392e-13,-124.395
Minor,34052,14,3,746592,364.547,P4,no,gamma,6.348911e-14,-131.958
Minor,34052,14,3,746592,364.547,TP8,no,theta,1.243078e-12,-119.054
Minor,34052,14,3,746592,364.547,TP8,no,alpha,2.589329e-12,-115.868
Minor,34052,14,3,746592,364.547,TP8,no,beta,3.664214e-13,-124.358
Minor,34052,14,3,746592,364.547,TP8,no,gamma,1.701433e-13,-127.686
Minor,34052,14,3,746592,364.547,P8,no,theta,1.453267e-12,-118.376
Minor,34052,14,3,746592,364.547,P8,no,alpha,6.426107e-12,-111.920
Minor,34052,14,3,746592,364.547,P8,no,beta,3.248882e-13,-124.880
Minor,34052,14,3,746592,364.547,P8,no,gamma,1.207238e-13,-129.174
Minor,34052,14,3,746592,364.547,T8,no,theta,1.294199e-12,-118.879
Minor,34052,14,3,746592,364.547,T8,no,alpha,1.880584e-12,-117.257
Minor,34052,14,3,746592,364.547,T8,no,beta,3.083350e-13,-125.107
Minor,34052,14,3,746592,364.547,T8,no,gamma,2.226805e-13,-126.519
Minor,34052,14,3,746592,364.547,F8,no,theta,1.946674e-12,-117.107
Minor,34052,14,3,746592,364.547,F8,no,alpha,3.690465e-12,-114.329
Minor,34052,14,3,746592,364.547,F8,no,beta,4.882099e-13,-123.112
Minor,34052,14,3,746592,364.547,F8,no,gamma,4.144124e-13,-123.823
Minor,34052,14,3,746592,364.547,FP1,no,theta,1.661500e-12,-117.794
Minor,34052,14,3,746592,364.547,FP1,no,alpha,7.096050e-12,-111.490
Minor,34052,14,3,746592,364.547,FP1,no,beta,3.985677e-13,-123.993
Minor,34052,14,3,746592,364.547,FP1,no,gamma,9.443254e-14,-130.239
Minor,34052,14,3,746592,364.547,C3,no,theta,8.641028e-13,-120.633
Minor,34052,14,3,746592,364.547,C3,no,alpha,1.821148e-12,-117.396
Minor,34052,14,3,746592,364.547,C3,no,beta,2.576992e-13,-125.885
Minor,34052,14,3,746592,364.547,C3,no,gamma,1.975443e-13,-127.038
Minor,34052,14,3,746592,364.547,T7,no,theta,1.254871e-12,-119.013
Minor,34052,14,3,746592,364.547,T7,no,alpha,2.500399e-12,-116.020
Minor,34052,14,3,746592,364.547,T7,no,beta,6.111458e-13,-122.137
Minor,34052,14,3,746592,364.547,T7,no,gamma,3.946282e-13,-124.036
Minor,34052,14,3,746592,364.547,P3,no,theta,1.431864e-12,-118.440
Minor,34052,14,3,746592,364.547,P3,no,alpha,1.486672e-11,-108.278
Minor,34052,14,3,746592,364.547,P3,no,beta,5.760396e-13,-122.394
Minor,34052,14,3,746592,364.547,P3,no,gamma,1.645639e-13,-127.831
Minor,34052,14,3,746592,364.547,P7,no,theta,2.197864e-12,-116.580
Minor,34052,14,3,746592,364.547,P7,no,alpha,4.101531e-12,-113.870
Minor,34052,14,3,746592,364.547,P7,no,beta,3.787035e-13,-124.214
Minor,34052,14,3,746592,364.547,P7,no,gamma,1.066721e-13,-129.710
Minor,34052,14,3,746592,364.547,CP3,no,theta,9.930299e-13,-120.029
Minor,34052,14,3,746592,364.547,CP3,no,alpha,4.903936e-12,-113.094
Minor,34052,14,3,746592,364.547,CP3,no,beta,3.071205e-13,-125.124
Minor,34052,14,3,746592,364.547,CP3,no,gamma,1.047677e-13,-129.789
Minor,34052,14,3,746592,364.547,TP7,no,theta,1.670845e-12,-117.770
Minor,34052,14,3,746592,364.547,TP7,no,alpha,2.153815e-12,-116.667
Minor,34052,14,3,746592,364.547,TP7,no,beta,2.735334e-13,-125.626
Minor,34052,14,3,746592,364.547,TP7,no,gamma,1.416513e-13,-128.481
Minor,34052,14,3,746592,364.547,F3,no,theta,1.666392e-12,-117.782
Minor,34052,14,3,746592,364.547,F3,no,alpha,4.300807e-12,-113.664
Minor,34052,14,3,746592,364.547,F3,no,beta,5.022134e-13,-122.989
Minor,34052,14,3,746592,364.547,F3,no,gamma,2.080115e-13,-126.814
Minor,34052,14,3,746592,364.547,F7,no,theta,1.404253e-12,-118.525
Minor,34052,14,3,746592,364.547,F7,no,alpha,5.473056e-12,-112.618
Minor,34052,14,3,746592,364.547,F7,no,beta,4.151632e-13,-123.815
Minor,34052,14,3,746592,364.547,F7,no,gamma,1.806752e-13,-127.426
Minor,34052,14,3,746592,364.547,O2,no,theta,1.847251e-12,-117.334
Minor,34052,14,3,746592,364.547,O2,no,alpha,6.151851e-12,-112.110
Minor,34052,14,3,746592,364.547,O2,no,beta,4.731379e-13,-123.248
Minor,34052,14,3,746592,364.547,O2,no,gamma,2.613209e-13,-125.825
Minor,34052,14,3,746592,364.547,O1,no,theta,2.117134e-12,-116.742
Minor,34052,14,3,746592,364.547,O1,no,alpha,6.159441e-12,-112.104
Minor,34052,14,3,746592,364.547,O1,no,beta,1.465432e-12,-118.340
Minor,34052,14,3,746592,364.547,O1,no,gamma,1.507256e-12,-118.217
Minor,34052,14,3,746592,364.547,FC4,no,theta,2.316229e-12,-116.352
Minor,34052,14,3,746592,364.547,FC4,no,alpha,1.641623e-12,-117.847
Minor,34052,14,3,746592,364.547,FC4,no,beta,5.734374e-13,-122.413
Minor,34052,14,3,746592,364.547,FC4,no,gamma,4.593950e-13,-123.376
Minor,34052,14,3,746592,364.547,FT8,no,theta,1.457042e-12,-118.365
Minor,34052,14,3,746592,364.547,FT8,no,alpha,2.187269e-12,-116.601
Minor,34052,14,3,746592,364.547,FT8,no,beta,4.356006e-13,-123.607
Minor,34052,14,3,746592,364.547,FT8,no,gamma,4.351432e-13,-123.611
Minor,34052,14,3,746592,364.547,FC3,no,theta,9.537427e-13,-120.205
Minor,34052,14,3,746592,364.547,FC3,no,alpha,2.298878e-12,-116.384
Minor,34052,14,3,746592,364.547,FC3,no,beta,5.845544e-13,-122.330
Minor,34052,14,3,746592,364.547,FC3,no,gamma,5.587686e-13,-122.526
Minor,34052,14,3,746592,364.547,FT7,no,theta,1.345745e-12,-118.710
Minor,34052,14,3,746592,364.547,FT7,no,alpha,3.615849e-12,-114.418
Minor,34052,14,3,746592,364.547,FT7,no,beta,7.369523e-13,-121.324
Minor,34052,14,3,746592,364.547,FT7,no,gamma,7.083568e-13,-121.496
Minor,34052,14,3,746592,364.547,FPZ,no,theta,2.533510e-12,-115.962
Minor,34052,14,3,746592,364.547,FPZ,no,alpha,7.108278e-12,-111.482
Minor,34052,14,3,746592,364.547,FPZ,no,beta,3.833446e-13,-124.162
Minor,34052,14,3,746592,364.547,FPZ,no,gamma,9.502393e-14,-130.212
Minor,34052,14,3,746592,364.547,OZ,no,theta,2.092121e-12,-116.794
Minor,34052,14,3,746592,364.547,OZ,no,alpha,4.548863e-12,-113.421
Minor,34052,14,3,746592,364.547,OZ,no,beta,5.148271e-13,-122.882
Minor,34052,14,3,746592,364.547,OZ,no,gamma,3.046460e-13,-125.159
Minor,34042,11,4,815264,398.078,CZ,no,theta,1.146405e-12,-119.406
Minor,34042,11,4,815264,398.078,CZ,no,alpha,1.240333e-12,-119.064
Minor,34042,11,4,815264,398.078,CZ,no,beta,1.302206e-13,-128.846
Minor,34042,11,4,815264,398.078,CZ,no,gamma,4.860773e-14,-133.113
Minor,34042,11,4,815264,398.078,PZ,no,theta,1.178621e-12,-119.285
Minor,34042,11,4,815264,398.078,PZ,no,alpha,1.232634e-11,-109.092
Minor,34042,11,4,815264,398.078,PZ,no,beta,3.378586e-13,-124.710
Minor,34042,11,4,815264,398.078,PZ,no,gamma,5.423919e-14,-132.639
